1892,101946745
1906,101951745
1931,101956745
1953,101961745
1946,101966745
1947,101971745
1971,101976745
1964,101981745
1937,101986745
1921,101991745
1907,101996745
1918,102001745
1920,102006745
1890,102011745
1897,102016745
1865,102021745
1840,102026745
1832,102031745
1814,102036745
1800,102041745
1768,102046745
1747,102051745
1760,102056745
1741,102061745
1749,102066745
1736,102071745
1736,102076745
1741,102081745
1743,102086745
1728,102091745
1723,102096745
1734,102101745
1720,102106745
1704,102111745
1685,102116747
1711,102121746
1711,102126745
1718,102131745
1747,102136745
1758,102141745
1767,102146745
1769,102151745
1782,102156745
1854,102161745
1925,102166745
2000,102171745
2063,102176745
2145,102181745
2199,102186745
2233,102191745
2350,102196745
2416,102201745
2441,102206745
2316,102211745
2243,102216745
2242,102221745
2187,102226745
1977,102231745
1713,102236745
1530,102241745
1435,102246745
1395,102251745
1370,102256745
1369,102261745
1395,102266745
1385,102271745
1432,102276745
1454,102281745
1438,102286745
1358,102291745
1350,102296745
1545,102301745
1897,102306745
2207,102311745
2577,102316745
3005,102321745
3423,102326745
3069,102331745
2167,102336745
1330,102341745
819,102346745
864,102351745
1145,102356745
1357,102361745
1441,102366745
1484,102371745
1531,102376745
1561,102381745
1563,102386745
1580,102391745
1615,102396745
1657,102401745
1670,102406745
1683,102411745
1704,102416745
1727,102421745
1752,102426745
1769,102431745
1797,102436745
1816,102441745
1824,102446745
1836,102451745
1871,102456745
1897,102461745
1922,102466745
1951,102471745
1987,102476745
2000,102481745
1998,102486745
1993,102491745
2031,102496745
2061,102501745
2091,102506745
2106,102511745
2118,102516745
2144,102521745
2146,102526745
2149,102531745
2157,102536745
2185,102541745
2203,102546745
2175,102551745
2202,102556745
2221,102561745
2235,102566745
2229,102571745
2236,102576745
2218,102581745
2176,102586745
2123,102591748
2068,102596745
1984,102601745
1926,102606745
1877,102611745
1826,102616746
1789,102621746
1776,102626745
1783,102631745
1797,102636745
1822,102641745
1844,102646745
1869,102651745
1885,102656745
1917,102661745
1925,102666745
1924,102671745
1939,102676745
1926,102681745
1938,102686745
1931,102691745
1926,102696745
1915,102701745
1895,102706745
1889,102711745
1874,102716747
1856,102721746
1830,102726745
1819,102731745
1796,102736745
1787,102741745
1751,102746745
1727,102751745
1748,102756745
1729,102761745
1726,102766745
1715,102771745
1707,102776745
1713,102781745
1696,102786745
1691,102791745
1692,102796745
1707,102801745
1727,102806745
1704,102811745
1716,102816745
1731,102821745
1718,102826745
1725,102831745
1725,102836745
1757,102841745
1847,102846745
1921,102851745
2004,102856745
2065,102861745
2119,102866745
2169,102871745
2270,102876745
2374,102881745
2416,102886745
2328,102891745
2205,102896745
2191,102901745
2170,102906745
2053,102911745
1821,102916745
1571,102921745
1428,102926745
1345,102931745
1329,102936745
1363,102941745
1354,102946745
1326,102951745
1367,102956745
1407,102961745
1436,102966745
1418,102971745
1297,102976745
1333,102981745
1575,102986745
1930,102991745
2316,102996745
2714,103001745
3205,103006745
3491,103011745
2931,103016745
1989,103021745
1158,103026745
782,103031745
908,103036745
1188,103041745
1361,103046745
1405,103051745
1433,103056745
1458,103061745
1472,103066745
1488,103071745
1531,103076745
1592,103081745
1635,103086745
1655,103091745
1685,103096745
1697,103101745
1714,103106745
1731,103111745
1764,103116745
1813,103121745
1840,103126745
1835,103131745
1869,103136745
1914,103141745
1918,103146745
1935,103151745
1957,103156745
1986,103161745
2000,103166745
2004,103171745
2015,103176745
2044,103181745
2074,103186745
2068,103191745
2107,103196745
2129,103201745
2130,103206745
2127,103211745
2128,103216747
2159,103221746
2168,103226746
2153,103231745
2187,103236745
2217,103241745
2240,103246745
2245,103251745
2259,103256745
2248,103261745
2219,103266745
2178,103271745
2113,103276745
2052,103281745
1925,103286745
1856,103291745
1825,103296745
1801,103301745
1781,103306745
1764,103311745
1793,103316745
1828,103321745
1839,103326745
1854,103331745
1887,103336745
1915,103341745
1949,103346745
1927,103351745
1950,103356745
1968,103361745
1976,103366745
1956,103371745
1950,103376745
1951,103381745
1950,103386745
1902,103391745
1882,103396745
1899,103401745
1869,103406745
1859,103411745
1835,103416745
1809,103421745
1762,103426745
1753,103431745
1757,103436745
1761,103441745
1750,103446745
1715,103451745
1706,103456745
1719,103461745
1716,103466745
1714,103471745
1699,103476745
1693,103481745
1709,103486745
1728,103491745
1720,103496745
1714,103501745
1702,103506745
1701,103511745
1728,103516745
1768,103521745
1806,103526745
1872,103531745
1950,103536745
2011,103541745
2090,103546745
2164,103551745
2207,103556745
2309,103561745
2404,103566745
2428,103571745
2324,103576745
2244,103581745
2220,103586748
2154,103591745
2011,103596745
1787,103601745
1559,103606745
1437,103611745
1378,103616745
1365,103621745
1361,103626745
1317,103631745
1338,103636745
1394,103641745
1423,103646745
1450,103651745
1414,103656745
1346,103661745
1393,103666745
1621,103671745
1957,103676745
2290,103681745
2648,103686745
