143,69,182
139,68,218
139,68,169
135,68,62
135,67,75
131,67,91
127,67,92
127,66,99
123,66,107
123,66,127
119,66,60
115,67,205
115,68,140
111,68,136
111,69,146
107,69,111
107,68,60
103,68,143
103,68,172
99,68,255
99,67,60
95,66,60
95,64,78
95,60,77
91,60,92
91,60,138
91,60,198
91,60,217
87,60,138
87,60,67
87,60,67
87,60,97
87,60,116
87,60,134
87,60,128
87,60,126
87,60,140
87,60,148
91,60,142
91,60,110
91,60,148
91,60,140
95,60,60
95,60,97
99,60,122
103,60,83
103,60,255
107,60,121
111,60,60
111,60,60
115,60,77
115,60,103
119,60,106
123,61,140
123,65,212
127,68,223
127,71,132
131,73,80
135,76,91
135,77,98
139,80,130
139,82,133
139,84,129
143,84,127
143,86,144
143,87,138
147,88,138
147,88,130
147,89,145
147,89,140
147,89,143
147,89,132
147,89,145
147,88,152
147,86,136
147,85,145
147,82,100
147,81,255
147,80,223
143,78,60
143,77,60
143,76,60
139,75,82
139,74,110
135,72,145
135,71,178
131,71,207
131,70,145
127,69,69
123,69,62
123,69,92
119,68,122
119,68,128
115,68,122
111,68,125
111,69,146
107,69,147
107,70,145
103,70,142
99,71,147
99,72,157
95,73,149
95,73,143
91,74,83
91,75,255
87,76,143
87,76,60
83,76,60
83,76,68
79,76,89
79,77,133
79,78,180
75,79,208
75,81,187
75,81,97
71,82,74
71,82,83
71,83,76
67,83,104
67,84,123
67,84,125
67,84,114
63,84,126
63,84,131
63,84,128
63,84,113
63,84,131
63,84,138
63,83,149
63,83,125
63,82,132
63,81,101
67,81,255
67,82,255
67,80,60
67,78,60
67,78,60
71,77,80
71,76,122
71,76,141
71,76,183
75,75,194
75,74,122
75,73,60
79,71,79
79,70,100
83,69,122
83,68,130
83,68,137
87,68,144
87,67,144
91,66,134
91,65,140
95,65,142
95,64,143
99,64,136
99,64,136
103,64,151
103,63,153
107,63,139
107,63,130
111,64,153
115,63,157
115,63,142
115,64,135
119,64,146
119,65,143
123,66,153
123,68,153
127,68,142
127,68,60
131,72,255
131,73,60
131,74,60
135,75,60
135,76,67
139,76,90
139,77,100
139,78,127
143,79,183
143,80,200
143,81,113
147,82,75
147,83,85
147,84,108
147,84,113
151,84,120
151,84,130
151,85,145
151,85,127
155,85,119
155,85,129
155,85,132
155,85,146
159,85,127
159,84,126
159,84,131
159,84,155
159,84,144
159,83,147
159,83,153
163,79,137
163,78,133
163,77,152
163,76,130
163,76,140
163,75,123
163,75,153
163,74,145
163,72,113
167,74,255
167,73,60
167,73,60
167,72,60
167,71,60
167,70,109
167,69,132
167,69,166
167,69,180
167,69,184
167,68,114
167,68,87
167,68,79
167,68,106
167,67,129
167,67,136
167,67,123
167,66,126
167,66,152
167,66,119
167,66,140
167,65,148
167,65,132
167,65,128
167,65,155
163,65,138
163,65,150
163,65,129
163,66,126
163,66,152
163,63,153
163,63,134
163,64,132
163,64,153
163,64,148
163,65,129
163,65,214
163,68,255
159,68,60
159,68,60
159,68,60
159,68,80
159,68,110
155,68,128
155,68,149
155,69,195
155,69,172
151,70,83
151,70,60
151,70,90
147,70,104
147,71,100
147,71,134
143,71,139
143,71,134
143,72,136
139,72,149
139,72,141
135,72,125
135,73,127
135,73,153
131,73,135
131,73,143
131,73,138
127,74,145
127,74,145
127,73,80
123,74,255
123,74,61
119,74,60
119,75,60
119,75,67
115,75,97
115,75,132
111,75,161
111,75,198
111,75,175
107,76,103
107,76,67
107,76,78
103,76,106
103,76,116
103,76,109
99,76,122
99,76,146
99,76,138
99,76,132
99,76,132
99,76,145
95,76,132
95,76,126
95,76,142
95,76,148
95,76,145
95,75,113
95,76,255
95,76,255
95,75,60
95,75,60
95,75,60
95,75,92
95,74,119
95,75,139
99,75,179
99,75,207
99,75,156
99,74,75
99,74,74
103,74,89
103,74,114
103,74,120
103,74,137
107,74,138
107,74,130
107,74,130
111,74,132
111,74,148
111,74,140
115,75,137
115,75,130
115,75,148
119,75,137
119,75,145
123,75,137
123,76,145
123,75,132
123,74,255
127,76,255
127,76,60
131,76,60
131,76,67
131,76,75
135,76,99
135,76,149
135,76,187
139,76,198
139,76,145
139,76,92
143,76,90
143,76,91
143,76,105
143,76,122
147,76,124
147,76,133
147,76,144
147,76,132
147,76,131
147,76,139
151,76,147
151,76,138
151,75,136
151,75,150
151,75,153
151,75,146
151,75,144
151,75,137
151,75,154
151,74,144
151,74,161
151,74,86
151,76,255
151,77,67
151,78,60
151,78,60
151,79,67
151,80,90
151,81,114
151,83,147
151,84,199
151,86,196
151,88,96
151,89,60
151,91,83
151,92,85
151,93,113
147,95,135
147,96,120
147,97,125
147,97,129
147,98,135
147,99,136
147,99,142
147,99,129
147,99,135
147,99,141
143,99,150
143,99,127
143,99,130
143,98,118
143,99,255
143,98,219
143,98,60
143,98,60
143,98,67
143,99,102
143,99,117
143,100,143
139,102,185
139,103,204
139,104,127
139,105,70
139,106,91
139,107,95
139,108,117
139,110,118
139,112,126
139,114,138
139,115,125
135,118,134
135,121,122
135,123,143
135,124,144
135,126,136
135,128,128
135,130,142
131,131,149
131,131,149
131,131,93
131,133,255
131,132,65
131,131,60
131,131,64
131,130,86
127,129,115
127,126,133
127,123,162
127,121,200
127,117,189
127,115,90
123,110,68
123,107,94
123,103,107
123,99,117
123,95,120
123,92,128
123,87,114
123,83,115
119,77,114
119,73,124
119,68,121
119,63,122
119,60,138
119,60,134
119,60,138
119,60,136
119,60,125
119,60,135
119,60,140
119,60,220
119,60,255
119,60,60
119,60,60
119,60,61
119,60,69
119,60,108
119,60,138
119,60,186
119,60,195
119,60,167
119,60,98
119,60,89
119,60,98
119,60,134
119,60,137
123,60,146
123,60,149
123,60,145
123,60,148
123,60,150
119,60,124
119,62,151
119,66,139
119,69,138
119,74,147
119,77,157
119,83,142
119,87,128
119,92,255
119,97,255
115,100,60
115,104,60
115,107,60
115,111,85
111,115,91
111,117,108
111,120,160
111,123,166
107,124,134
107,125,62
107,126,60
107,127,81
103,127,106
103,126,118
103,124,125
99,123,135
99,121,149
99,117,155
99,115,162
99,111,172
99,107,169
99,102,163
95,99,170
95,94,168
95,91,165
95,86,131
95,81,155
95,76,97
95,72,255
95,68,148
95,63,60
95,60,60
95,60,60
95,60,65
95,60,96
95,60,135
99,60,166
99,60,170
99,60,122
99,60,70
99,60,73
99,60,73
103,60,86
103,60,105
103,60,122
107,60,112
107,60,115
107,60,122
111,60,105
111,60,113
115,60,118
115,60,120
115,60,118
119,60,105
119,60,125
119,60,140
123,60,130
123,60,110
123,60,91
127,60,255
127,60,135
127,60,60
127,60,60
131,60,92
131,60,103
131,60,107
135,60,153
135,60,224
135,60,217
139,60,138
139,60,71
139,60,80
139,60,75
143,60,76
143,60,106
143,60,147
143,60,151
143,60,144
143,60,169
143,60,144
143,60,143
143,60,161
143,60,156
143,60,136
143,60,152
143,61,170
143,62,169
143,62,140
143,65,255
143,63,75
143,63,60
139,63,61
139,63,91
139,64,129
135,64,149
135,64,189
135,64,191
135,64,152
131,63,101
131,63,87
127,63,87
127,63,98
123,62,119
123,62,135
123,62,128
119,62,124
115,62,130
115,61,140
111,61,140
111,62,141
107,62,154
107,62,143
103,61,128
99,61,74
99,63,255
95,63,88
95,63,60
91,64,60
87,63,79
87,64,106
83,64,119
83,65,138
79,67,189
79,68,191
75,68,86
75,68,64
71,69,87
71,69,102
67,70,102
67,70,120
67,71,127
63,72,138
63,72,123
59,73,112
59,74,133
59,74,153
55,75,145
55,76,123
55,76,60
51,78,255
51,78,60
51,78,60
47,79,60
47,80,83
47,78,105
47,79,111
47,80,140
43,80,200
43,80,158
43,80,67
43,80,62
43,79,83
43,78,108
39,76,110
39,76,120
39,75,126
39,74,139
39,73,122
39,72,121
43,71,133
43,70,144
43,69,134
43,68,117
43,68,255
47,69,255
47,68,60
47,68,60
47,68,60
51,68,78
51,66,99
51,65,127
55,66,185
55,66,183
59,66,111
59,66,86
63,66,91
63,66,80
67,65,106
67,65,130
71,66,143
71,66,132
75,67,131
79,68,132
79,69,141
83,70,130
87,72,130
87,73,138
91,75,158
95,76,151
95,76,147
99,78,127
103,80,255
103,82,255
107,82,60
111,82,60
111,82,60
115,82,75
119,83,115
119,83,145
123,83,180
123,83,195
127,83,129
131,82,73
131,82,83
131,81,120
135,80,115
139,79,108
139,79,122
139,78,145
143,78,141
143,77,125
147,77,125
147,76,145
151,76,150
151,76,145
155,76,150
155,76,135
155,77,142
159,77,160
159,78,156
163,78,138
163,78,82
163,79,255
167,80,104
167,81,60
171,82,60
171,83,61
171,84,89
175,84,130
175,85,160
175,87,185
175,88,179
179,89,99
179,90,78
179,92,75
183,92,108
183,93,132
183,94,125
183,95,105
187,95,128
187,95,134
187,96,129
187,96,123
191,95,124
191,95,134
191,94,142
191,94,140
191,92,124
195,92,130
195,91,147
195,90,146
195,89,136
195,85,88
195,86,255
195,84,60
195,84,60
195,82,60
195,80,67
195,79,95
195,77,136
195,76,172
195,74,192
195,73,165
195,72,85
195,70,63
195,68,99
195,68,119
195,67,125
191,66,128
191,65,123
191,64,128
191,64,145
191,63,138
191,62,127
191,62,137
187,61,147
187,61,135
187,61,146
187,61,145
187,60,136
183,60,123
183,60,93
183,62,255
183,60,99
179,60,60
179,60,60
179,60,78
175,61,100
175,61,107
175,61,161
175,62,188
171,62,187
171,62,113
171,62,75
167,63,79
167,63,102
167,64,121
163,64,122
163,64,120
159,65,134
159,65,143
159,66,139
155,66,122
155,66,128
151,67,149
151,67,155
151,68,138
147,68,145
147,68,126
143,69,255
143,70,244
139,71,60
139,70,60
139,70,69
135,70,83
135,71,111
135,71,146
131,71,184
131,72,184
131,72,123
127,72,60
127,72,73
127,72,109
127,73,122
123,73,130
123,73,138
123,73,138
123,74,122
123,74,120
119,74,145
119,74,135
119,74,146
119,75,138
119,75,154
115,75,98
115,76,255
115,76,150
115,76,60
115,76,60
115,75,60
115,75,88
115,75,115
115,75,159
115,75,180
115,76,174
115,76,106
115,75,88
115,75,87
115,75,91
115,74,107
119,74,129
119,74,132
119,75,122
119,75,127
119,75,132
119,75,123
119,74,132
119,75,149
119,75,140
123,75,130
123,74,124
123,75,255
123,76,202
123,76,60
123,76,60
123,74,75
127,74,99
127,74,114
127,74,139
127,74,186
127,75,200
131,75,126
131,74,74
131,74,91
131,74,103
131,74,100
131,74,121
135,74,126
135,74,145
135,74,132
135,74,121
135,74,121
135,74,137
139,74,143
139,74,131
139,74,153
139,74,138
139,74,182
139,76,255
139,76,60
143,76,60
143,75,60
143,74,98
143,74,102
143,74,137
143,74,159
143,74,192
143,74,161
143,74,86
143,73,74
143,73,90
143,73,119
147,72,115
147,72,117
143,72,122
147,72,135
147,71,140
147,71,135
147,71,124
147,71,133
147,70,145
147,70,147
147,70,135
147,70,141
147,70,97
147,72,255
147,71,63
147,71,60
147,69,67
147,69,83
147,69,97
147,69,139
147,69,166
147,69,181
147,70,153
147,70,109
147,69,97
147,69,87
147,69,102
147,69,129
147,69,135
147,69,126
147,70,127
147,70,135
147,70,145
147,70,122
147,70,119
147,71,141
147,71,149
147,71,137
147,71,153
143,71,162
143,73,255
143,73,60
143,73,60
143,71,75
143,71,88
143,71,86
143,71,139
143,72,175
143,72,199
143,72,153
143,72,77
143,72,87
139,71,103
139,71,114
139,71,114
139,71,127
139,71,144
135,72,137
135,72,114
135,72,133
135,72,140
135,72,144
131,72,124
131,72,136
131,72,148
131,72,147
127,72,139
127,72,89
127,73,255
127,73,60
123,71,60
123,71,75
123,71,89
119,71,104
119,72,143
119,72,172
115,72,184
115,73,149
115,72,86
111,72,87
111,72,100
111,73,98
107,73,127
107,73,132
107,73,130
103,73,128
103,74,131
103,74,140
103,74,138
99,74,136
99,74,145
99,74,151
95,74,145
95,74,78
95,76,255
95,76,118
91,76,60
91,76,60
91,75,84
91,75,109
91,75,140
87,75,165
87,76,180
87,76,176
87,76,103
83,76,85
83,76,87
83,75,114
83,75,125
83,75,133
83,76,126
83,76,129
79,76,134
79,76,139
79,76,130
79,76,145
79,76,145
79,76,152
79,76,103
79,76,255
75,76,196
75,76,60
75,76,60
75,76,60
75,75,89
75,75,131
75,75,146
71,76,176
71,76,188
71,76,88
71,76,75
71,75,101
71,75,109
71,75,109
67,75,128
67,75,130
67,75,130
67,75,122
63,75,135
63,75,145
63,75,138
63,75,135
59,74,154
59,74,112
59,75,255
59,75,157
55,75,60
55,75,60
55,75,69
51,73,91
51,73,108
51,73,154
47,73,191
47,73,194
43,73,92
43,73,60
43,73,99
39,72,113
39,72,123
39,72,120
35,71,130
35,71,139
35,71,130
31,71,122
31,71,153
27,71,148
27,71,144
27,71,126
23,71,102
23,73,255
23,73,62
19,72,60
19,72,60
19,72,90
15,71,111
15,70,135
15,70,176
15,71,177
15,71,147
15,71,86
15,71,78
15,70,90
15,70,99
15,69,130
15,69,132
15,69,122
15,69,126
15,69,129
15,69,121
15,69,154
15,69,148
15,69,149
15,69,141
15,69,163
15,71,255
15,71,60
15,71,60
15,71,60
15,71,68
15,69,98
15,69,134
15,69,164
15,70,175
15,70,130
15,71,86
15,71,99
15,71,99
15,71,109
15,71,117
15,71,130
15,72,138
15,72,132
15,73,119
15,73,122
15,74,145
19,74,151
19,74,135
23,75,127
27,75,141
27,76,142
31,76,145
35,76,141
35,76,146
39,76,157
43,75,146
43,76,138
47,76,60
51,78,255
55,78,60
55,78,60
59,78,60
63,78,60
67,77,89
71,77,114
75,77,145
75,77,184
79,78,167
83,78,93
87,78,93
87,77,97
91,77,105
95,77,121
99,77,136
99,77,131
103,77,126
107,77,128
107,76,145
111,76,142
115,76,124
115,76,117
119,76,149
123,76,144
123,76,133
127,76,148
127,76,138
131,76,126
131,76,138
135,73,148
139,73,134
139,73,135
139,73,153
143,74,153
143,74,103
147,75,255
147,76,255
151,75,60
151,75,60
155,75,60
155,75,81
155,75,110
159,75,129
159,75,162
163,75,197
163,75,147
163,75,86
167,75,79
167,74,103
167,74,117
171,74,129
171,74,134
171,74,126
175,74,133
175,74,138
175,74,126
179,74,130
179,74,149
179,74,132
183,74,121
183,73,149
183,73,145
183,73,138
183,73,130
187,73,143
187,73,148
187,71,134
187,72,130
191,72,136
191,72,154
191,72,122
191,73,255
195,74,255
195,74,60
195,74,60
195,73,60
199,73,78
199,73,116
199,74,140
199,74,163
199,75,182
203,75,144
203,75,91
203,75,86
203,76,93
203,76,118
207,76,106
207,76,112
207,76,138
207,76,130
207,76,126
207,76,130
211,76,144
211,76,134
211,76,121
211,76,120
211,77,143
211,77,140
211,77,128
215,76,126
215,77,140
215,76,147
215,76,137
215,76,130
215,76,196
215,77,255
219,77,60
219,77,60
219,77,68
219,76,101
219,76,114
219,76,126
219,76,169
219,76,192
219,76,162
219,76,83
219,76,70
223,76,92
223,75,106
223,75,128
223,75,132
223,75,124
223,74,133
223,74,138
223,74,138
223,74,123
223,74,130
223,74,145
223,74,151
223,74,140
223,74,132
223,74,135
223,74,155
223,74,142
223,74,124
223,72,86
223,74,255
223,74,85
227,74,60
227,74,61
227,74,86
227,74,122
227,74,127
227,73,139
227,73,181
227,74,183
227,74,106
227,74,87
227,74,102
227,74,111
227,74,109
227,74,122
223,74,143
223,74,142
223,74,131
223,74,131
223,74,143
223,74,142
223,74,138
223,74,128
223,74,145
223,74,148
223,74,136
223,74,133
223,74,144
223,74,232
223,73,255
223,73,60
223,73,67
223,73,84
223,73,99
223,73,100
219,73,149
219,73,184
219,73,195
219,73,145
219,73,97
219,72,88
219,72,99
219,72,112
219,72,124
219,72,137
215,72,141
215,72,134
215,71,132
215,71,139
215,71,143
215,71,137
215,70,132
215,70,138
211,70,155
211,69,137
211,69,121
211,69,90
207,69,255
207,69,180
207,68,60
207,68,60
207,68,94
203,68,106
203,68,117
203,68,150
203,68,193
199,68,192
199,67,116
199,67,75
195,67,98
195,66,106
195,66,106
195,66,131
191,66,130
191,66,120
187,66,137
187,66,140
187,66,131
183,66,127
183,67,139
183,67,139
179,67,141
179,67,134
179,67,143
175,67,149
175,67,123
175,68,255
171,68,60
171,68,60
167,68,83
167,68,90
167,68,100
163,68,130
163,68,184
159,69,194
159,69,139
159,68,77
155,68,91
155,68,98
151,69,108
151,69,112
147,69,136
147,69,129
143,69,127
143,69,126
139,69,142
139,69,130
135,70,135
135,70,140
131,70,152
131,70,139
127,69,60
127,72,255
123,72,84
123,72,60
123,72,60
119,70,68
115,70,113
115,70,130
111,71,153
107,71,186
107,71,178
103,72,92
103,71,67
99,71,79
99,71,108
95,71,119
95,71,119
91,71,117
87,72,132
87,72,136
83,72,125
83,72,122
79,72,146
79,73,139
79,73,130
75,73,113
75,74,255
75,75,213
71,75,60
71,75,60
71,75,66
71,73,84
71,73,107
67,73,138
67,73,185
67,74,188
67,74,114
67,74,67
67,74,74
71,74,107
71,73,118
71,73,115
71,73,122
71,74,132
71,74,143
71,74,145
75,74,135
75,74,126
75,74,128
79,74,153
79,75,154
79,75,139
83,75,138
83,75,91
87,76,255
87,77,60
91,76,60
91,76,60
95,76,69
95,76,97
99,76,128
99,76,147
103,77,181
103,77,169
107,77,99
107,77,80
111,77,84
111,77,91
115,77,106
115,77,124
115,78,139
119,78,141
119,78,126
123,78,130
123,78,143
127,78,149
127,78,147
127,78,141
131,78,124
131,78,145
131,77,148
135,77,148
135,77,131
135,77,135
135,76,140
139,76,134
139,76,147
139,76,146
143,76,141
143,75,124
143,75,143
143,75,156
143,75,139
143,75,129
147,74,111
147,75,255
147,76,192
147,75,60
147,75,60
147,75,61
147,74,98
151,74,125
151,74,139
151,74,166
151,74,191
151,74,136
151,73,91
151,73,91
151,73,96
151,72,110
151,72,130
151,72,130
151,72,134
151,71,115
151,71,141
151,71,138
151,71,134
151,70,138
151,70,145
151,70,142
151,70,125
151,70,149
151,69,149
151,69,145
151,69,133
151,68,147
151,68,90
151,69,255
151,70,75
151,70,60
151,70,69
151,70,84
151,69,91
151,69,128
151,69,167
151,69,192
151,70,175
151,70,104
151,70,75
147,70,87
147,70,92
147,70,111
147,70,128
147,70,134
147,70,126
147,70,136
143,70,136
143,70,138
143,70,125
143,70,144
139,70,138
139,70,137
139,70,135
139,71,146
135,71,140
135,71,149
135,71,115
135,71,255
131,71,62
131,71,60
131,71,64
131,71,70
131,71,110
127,71,138
127,72,173
127,72,190
123,72,169
123,72,96
123,72,75
123,72,78
119,72,98
119,72,119
119,72,126
119,72,127
115,72,126
115,72,142
115,72,129
115,72,139
115,72,146
115,72,138
111,72,132
111,72,145
111,72,151
111,72,142
111,72,131
107,72,81
107,74,255
107,72,79
107,72,60
107,72,60
107,72,85
107,71,101
107,72,111
103,72,153
103,72,198
103,72,184
103,72,87
103,71,67
103,71,88
103,71,99
103,71,120
99,71,118
99,71,126
99,71,135
99,71,138
99,71,129
99,71,138
99,71,140
99,71,137
103,71,131
103,71,155
103,71,142
103,71,138
103,71,99
103,72,255
103,73,233
103,71,60
103,71,60
107,71,69
107,71,95
107,72,121
107,72,140
107,72,184
111,73,199
111,73,131
111,72,72
111,72,89
115,72,105
115,73,120
115,73,112
119,73,123
119,73,145
119,73,143
123,73,122
123,73,133
127,73,143
127,74,144
127,74,144
131,74,141
131,74,146
135,75,138
135,75,135
135,75,143
139,75,132
139,74,144
139,74,139
143,74,131
143,74,141
143,74,147
143,74,145
147,74,135
147,74,142
147,74,141
147,73,144
151,73,135
151,73,139
151,75,255
151,75,60
151,75,60
151,75,60
151,75,80
151,75,108
155,75,126
155,75,154
155,75,183
155,75,174
155,75,94
151,75,74
151,75,102
151,75,102
151,74,112
151,74,139
151,73,132
151,73,121
147,73,127
147,72,148
147,72,143
147,72,130
143,71,141
143,71,153
143,71,146
139,71,129
139,70,135
139,70,146
135,70,145
135,70,137
135,68,86
131,70,255
131,70,64
127,70,60
127,70,60
123,70,74
123,70,107
119,70,140
119,70,165
115,70,194
115,71,164
111,71,97
111,71,75
107,71,91
107,71,109
103,71,123
103,71,114
99,71,122
99,71,142
99,71,142
95,71,129
95,71,134
91,71,137
91,71,149
87,71,142
87,71,132
87,71,137
83,71,151
83,71,108
83,74,255
79,74,60
79,72,60
79,72,60
75,72,67
75,72,91
75,72,134
71,73,176
71,73,200
71,73,161
71,73,71
67,72,75
67,72,82
67,72,91
67,73,99
63,73,122
63,73,124
63,73,130
63,73,124
63,73,141
63,74,131
63,74,129
63,74,143
63,74,144
63,75,137
63,75,131
63,75,124
63,76,255
63,77,60
63,77,60
63,76,60
63,76,77
63,76,95
63,76,126
67,76,151
67,76,204
67,76,166
67,76,86
71,76,65
71,75,88
71,75,114
75,76,122
75,76,118
79,76,129
79,76,141
83,76,132
83,75,134
87,75,144
87,75,139
91,75,132
91,76,129
95,75,152
95,75,148
99,75,138
103,75,136
103,75,147
107,75,146
107,73,140
111,73,136
115,73,136
115,73,146
119,73,138
123,73,130
123,73,146
127,73,146
127,73,143
131,72,69
135,75,255
135,75,76
139,75,60
139,75,60
139,75,60
143,75,90
143,75,122
147,75,150
147,76,194
151,76,191
151,76,102
151,76,84
155,76,92
155,76,110
155,76,112
155,75,124
159,75,134
159,75,136
159,75,135
159,75,132
163,75,137
163,75,144
163,75,133
163,75,135
163,75,144
163,75,145
163,75,141
163,75,138
163,75,136
163,75,146
163,72,143
163,72,123
163,72,136
163,72,144
163,72,138
163,72,131
163,72,133
163,72,153
163,72,145
159,72,148
159,71,99
159,74,255
159,74,60
155,74,60
155,73,60
155,73,80
155,74,107
151,74,127
151,74,153
147,74,203
147,74,179
147,74,87
143,74,68
143,74,86
139,74,103
139,74,119
139,74,124
135,74,120
135,74,116
131,74,132
131,74,135
131,74,130
127,74,128
127,74,126
123,74,137
123,74,143
123,75,255
119,75,77
119,75,127
119,75,143
119,75,146
119,73,142
119,73,135
119,73,144
119,73,148
115,74,148
115,74,132
115,74,133
115,74,127
115,73,153
115,73,96
115,74,255
119,75,112
119,75,60
119,75,60
119,75,65
119,75,89
119,75,127
123,75,144
123,75,184
123,75,195
123,75,140
127,75,75
127,75,67
127,75,83
127,75,116
131,73,122
131,73,129
131,73,125
135,73,138
135,73,130
135,73,130
139,73,145
139,73,136
139,73,129
139,73,134
143,73,146
143,73,139
143,73,133
143,73,130
143,74,145
143,72,140
143,72,132
147,72,130
147,72,144
147,73,142
147,73,136
147,73,130
147,73,147
147,73,140
147,73,130
147,73,120
147,73,216
147,75,255
147,75,60
147,75,60
147,75,60
147,75,85
147,75,113
147,75,124
147,75,186
147,75,196
147,75,132
147,75,86
147,75,92
147,75,95
147,75,99
147,74,126
147,74,136
147,74,130
147,73,121
147,73,141
143,73,143
143,73,132
143,73,122
143,72,136
143,72,147
139,72,135
139,72,138
139,71,141
